DurationOfPitch,NumberOfFollowups,NumberOfTrips,MonthlyIncome,CityTier,ProductPitched,PreferredPropertyStar,Passport,PitchSatisfactionScore,Designation,MaritalStatus_Married,MaritalStatus_Unmarried
-0.04453076168186398,4.0,3.0,-0.30847296339563274,1,0,3.0,0,4,2,False,True
2.0624515522529734,3.0,7.0,-0.6334781889927221,1,2,3.0,0,3,0,True,False
-1.1599919867061896,2.0,1.0,-0.18231310434301487,1,2,3.0,0,2,0,False,True
2.0624515522529734,5.0,5.0,1.424690186634915,1,1,4.0,0,3,1,False,False
1.0709304633424617,1.0,3.0,-0.45820114776577264,3,2,3.0,0,1,0,False,False
-0.2924110339094919,3.0,5.0,-0.8032097419096664,3,1,3.0,0,3,1,True,False
2.186391688366787,3.0,7.0,-0.6552640359248854,1,2,3.0,0,3,0,True,False
1.3188107355700895,3.0,1.0,0.9804569623727143,1,3,3.0,1,3,3,False,False
1.5666910077977176,3.0,3.0,-0.2581674622977286,1,0,5.0,1,3,2,False,False
-0.16847089779567795,1.0,1.0,-0.9959154606823464,1,0,3.0,0,4,2,True,False
-0.7881715783647478,5.0,2.0,-0.3027294219316988,1,0,5.0,0,4,2,False,True
2.3103318244806013,4.0,3.0,0.01851279374074418,3,2,3.0,0,4,0,False,False
2.3103318244806013,4.0,3.0,0.01851279374074418,3,2,3.0,0,4,0,True,False
-0.7881715783647478,4.0,3.0,-0.21934904412769232,1,0,3.0,1,3,2,False,True
2.434271960594415,3.0,5.0,0.16527018080195272,1,1,3.0,1,5,1,False,False
2.186391688366787,5.0,1.0,-0.6610075773888192,1,2,5.0,0,4,0,True,False
-0.9121117144785618,3.0,2.0,-0.23737188113520918,1,2,3.0,0,1,0,True,False
-0.7881715783647478,3.0,4.0,0.5176067416412105,1,1,3.0,0,1,1,False,True
-1.0360518505923757,5.0,4.0,-0.1876605394990913,1,0,5.0,0,4,2,True,False
-0.16847089779567795,4.0,5.0,0.20745550258877785,1,2,3.0,0,3,0,True,False
2.558212096708229,6.0,2.0,0.02009721897217423,3,2,5.0,0,3,0,False,True
-0.16847089779567795,5.0,8.0,-0.46255831715220525,1,0,3.0,0,5,2,True,False
-0.9121117144785618,4.0,4.0,-1.144257272974985,1,0,3.0,0,5,2,True,False
-0.7881715783647478,0.0,1.0,-0.7024006865599294,3,2,3.0,0,4,0,False,False
0.8230501911148338,6.0,8.0,0.11338025447261853,3,2,3.0,1,1,0,True,False
1.8145712800253455,5.0,3.0,0.4888890343215408,3,1,5.0,0,3,1,False,False
-1.0360518505923757,4.0,3.0,-0.0016886279599889796,3,2,3.0,0,4,0,False,True
-0.2924110339094919,3.0,3.0,0.23340046575344495,1,1,5.0,0,3,1,True,False
-0.04453076168186398,4.0,1.0,-1.1662411730610769,1,0,4.0,1,3,2,False,True
2.3103318244806013,4.0,3.0,0.18725408088804468,3,2,3.0,1,5,0,False,True
-0.2924110339094919,4.0,7.0,-1.1909978173021716,1,0,3.0,0,5,2,True,False
2.186391688366787,4.0,4.0,-0.11517308516116644,3,2,5.0,0,2,0,False,False
-1.1599919867061896,3.0,7.0,-0.34273615902530763,3,2,3.0,0,1,0,False,True
-1.1599919867061896,4.0,2.0,-0.014165976657500638,1,1,3.0,0,5,1,False,True
-0.7881715783647478,5.0,4.0,2.21710085550387,1,4,3.0,0,5,4,True,False
-0.5402913061371198,3.0,4.0,-1.279329523954397,3,2,3.0,0,2,0,False,False
-1.0360518505923757,4.0,2.0,0.2934105713938582,3,2,4.0,1,1,0,True,False
1.6906311439115316,6.0,3.0,1.8901150983674928,1,3,3.0,1,1,3,False,True
-0.7881715783647478,5.0,2.0,-0.4942468217808063,1,1,3.0,0,5,1,True,False
-1.0360518505923757,5.0,3.0,0.051191564138988996,1,2,3.0,1,1,0,True,False
-1.0360518505923757,4.0,3.0,-0.3785837798864125,1,0,5.0,0,1,2,False,True
-1.1599919867061896,0.0,2.0,-0.7016084739442143,1,2,5.0,0,1,0,True,False
1.9385114161391594,4.0,3.0,0.08743529130795143,1,2,3.0,0,4,0,True,False
-0.2924110339094919,2.0,5.0,-0.41819441067216384,1,2,3.0,0,2,0,False,False
-0.9121117144785618,0.0,5.0,-0.7025987397138581,1,2,3.0,1,5,0,False,True
-0.7881715783647478,4.0,6.0,-0.6683355440841833,3,2,3.0,0,3,0,False,True
2.434271960594415,3.0,1.0,-0.23737188113520918,3,2,5.0,0,1,0,True,False
-0.16847089779567795,1.0,2.0,-0.46275637030613403,3,2,3.0,0,5,0,False,False
-1.0360518505923757,4.0,2.0,-0.5374224093372753,1,0,3.0,1,4,2,False,True
0.07940937443194998,3.0,1.0,0.22211143597950583,1,1,3.0,0,4,1,False,True
0.20334951054576395,4.0,2.0,-0.41304502867001613,1,0,5.0,1,3,2,True,False
-0.7881715783647478,4.0,3.0,2.5733984794217024,1,3,3.0,1,4,3,False,False
-0.7881715783647478,5.0,3.0,-0.09635803553793457,1,0,5.0,0,1,2,False,True
-0.16847089779567795,3.0,2.0,-1.2175369399286249,1,0,5.0,1,3,2,True,False
-1.0360518505923757,5.0,3.0,1.710282834600182,1,3,4.0,0,1,3,True,False
-0.41635117002330585,0.0,2.0,-0.7002221018667131,3,2,3.0,0,5,0,False,True
-1.1599919867061896,4.0,4.0,0.43620689537649154,1,1,3.0,0,1,1,True,False
-1.0360518505923757,4.0,3.0,0.3029171227824385,1,2,4.0,0,5,0,True,False
0.8230501911148338,1.0,1.0,-0.5712894986590926,1,2,5.0,0,5,0,False,True
-0.2924110339094919,3.0,5.0,-0.19776125034945788,3,2,3.0,0,1,0,True,False
-0.2924110339094919,5.0,4.0,-0.12428353024188923,1,2,3.0,0,1,0,False,True
-0.41635117002330585,5.0,3.0,-0.13478034740011333,3,2,4.0,1,5,0,True,False
1.9385114161391594,4.0,2.0,-0.2516317082180796,1,0,4.0,0,5,2,False,True
-0.2924110339094919,3.0,4.0,-0.23737188113520918,1,2,3.0,1,3,0,False,False
0.07940937443194998,3.0,2.0,-1.4841164851167312,3,0,4.0,0,5,2,True,False
-0.2924110339094919,3.0,2.0,-0.7534984002735485,1,2,5.0,1,3,0,False,False
-0.5402913061371198,3.0,1.0,-0.08922812199649933,1,1,4.0,0,3,1,False,True
2.3103318244806013,4.0,3.0,0.5488991399619539,3,1,3.0,0,3,1,False,False
-0.2924110339094919,4.0,2.0,0.07872095253508614,1,1,3.0,0,2,1,False,False
-1.0360518505923757,5.0,6.0,0.756260792125362,3,2,3.0,0,1,0,False,True
-0.7881715783647478,6.0,3.0,2.8360169615312336,1,4,3.0,0,4,4,False,False
-1.0360518505923757,4.0,2.0,0.07139298583972216,1,2,4.0,0,5,0,True,False
-0.7881715783647478,2.0,5.0,0.6441627070016859,3,2,4.0,0,3,0,True,False
-0.7881715783647478,4.0,3.0,2.8459196192276717,1,4,3.0,1,2,4,False,False
-0.6642314422509338,4.0,7.0,-0.16567663941299934,1,0,5.0,0,5,2,True,False
-0.9121117144785618,4.0,1.0,-1.2211018966993425,1,0,3.0,1,1,2,True,False
-0.5402913061371198,4.0,5.0,-0.28252800023096564,1,1,3.0,0,3,1,True,False
1.6906311439115316,3.0,2.0,-0.9729412948266107,1,2,5.0,1,1,0,True,False
-0.9121117144785618,4.0,5.0,-1.203673219153612,1,0,4.0,0,3,2,True,False
1.1948705994562756,4.0,4.0,0.5766265815119799,1,2,3.0,0,3,0,False,True
-0.7881715783647478,4.0,2.0,2.322663186547897,3,3,5.0,0,5,3,True,False
-0.7881715783647478,4.0,2.0,-0.4278990152146729,1,0,5.0,0,3,2,False,False
-0.41635117002330585,1.0,5.0,-0.6110981825987726,3,2,3.0,0,5,0,True,False
2.434271960594415,4.0,1.0,1.6835456588197997,1,3,3.0,0,5,3,False,False
1.4427508716839037,2.0,2.0,-0.45206149999398115,1,0,3.0,0,1,2,False,False
-0.6642314422509338,5.0,2.0,-0.5590102031155096,1,0,3.0,0,2,2,False,True
1.3188107355700895,4.0,6.0,-0.11992636085545659,1,2,3.0,0,5,0,True,False
-0.2924110339094919,4.0,1.0,-0.23737188113520918,1,2,3.0,0,5,0,True,False
-1.0360518505923757,4.0,6.0,-0.15458566279298896,1,2,5.0,0,4,0,True,False
-0.2924110339094919,3.0,4.0,-0.3706616537292623,1,0,5.0,1,3,2,False,True
-0.7881715783647478,3.0,4.0,1.7665299303159487,3,3,3.0,0,2,3,False,False
-0.6642314422509338,5.0,2.0,-0.5590102031155096,1,0,3.0,0,1,2,False,True
-0.9121117144785618,3.0,2.0,-0.44988291530076485,3,2,3.0,0,5,0,False,True
-1.1599919867061896,4.0,4.0,-0.21023859904696954,1,1,5.0,0,1,1,False,True
0.07940937443194998,4.0,2.0,-0.4132430818239449,1,0,3.0,0,2,2,False,False
-0.9121117144785618,2.0,4.0,-0.08427679314828043,3,2,4.0,0,3,0,False,False
-1.1599919867061896,4.0,1.0,-0.31619703639885427,1,2,3.0,0,4,0,False,True
2.186391688366787,3.0,1.0,0.45046672245936203,1,1,5.0,0,4,1,True,False
-0.41635117002330585,5.0,2.0,-1.1496047081310614,1,0,3.0,0,1,2,True,False
-0.41635117002330585,3.0,1.0,0.9291611955051664,1,3,3.0,0,5,3,False,True
-0.04453076168186398,4.0,6.0,0.5021585956347675,1,1,4.0,0,4,1,True,False
-1.1599919867061896,5.0,1.0,-1.231994820165424,3,0,5.0,0,3,2,False,True
0.07940937443194998,1.0,1.0,-0.03278297312680375,3,1,3.0,1,4,1,True,False
1.1948705994562756,6.0,5.0,0.18685797458018719,1,2,3.0,1,5,0,True,False
-0.7881715783647478,4.0,2.0,0.16784487180302654,3,2,4.0,0,2,0,True,False
-1.0360518505923757,4.0,2.0,-0.026247219047154782,1,2,3.0,0,5,0,True,False
1.4427508716839037,4.0,6.0,-0.5166268281747558,1,0,3.0,0,2,2,False,False
-0.9121117144785618,3.0,4.0,-1.2325889796272105,3,0,5.0,0,3,2,True,False
-1.1599919867061896,3.0,2.0,-0.720621576721375,3,2,3.0,0,3,0,False,False
0.07940937443194998,3.0,2.0,-0.23737188113520918,1,0,3.0,0,5,2,True,False
-0.16847089779567795,4.0,3.0,-0.47444150638793064,1,0,4.0,1,3,2,False,True
0.9469903272286477,3.0,2.0,0.15715000149087371,1,2,5.0,0,5,0,False,True
-0.2924110339094919,4.0,1.0,-0.23737188113520918,3,2,3.0,0,2,0,False,True
-0.41635117002330585,5.0,5.0,0.20012753589341387,1,2,4.0,0,3,0,True,False
1.0709304633424617,1.0,1.0,-1.1070232800363788,2,0,5.0,0,1,2,True,False
-0.16847089779567795,3.0,1.0,-0.34075562748602006,3,2,4.0,0,3,0,True,False
-0.16847089779567795,4.0,3.0,0.21795231974700194,1,2,3.0,0,5,0,True,False
-0.5402913061371198,4.0,6.0,0.38213838435394104,3,1,5.0,1,5,1,False,False
-0.7881715783647478,4.0,2.0,-1.1842640100685937,1,0,3.0,1,1,2,True,False
-0.16847089779567795,4.0,7.0,0.9059889764955019,3,3,4.0,0,4,3,False,False
0.07940937443194998,3.0,7.0,0.29756968762636204,1,1,3.0,0,3,1,True,False
-1.1599919867061896,4.0,2.0,-1.1783224154507312,1,0,4.0,0,4,2,True,False
-0.6642314422509338,6.0,5.0,2.945540355653836,1,4,3.0,0,5,4,True,False
-0.2924110339094919,4.0,5.0,1.7277115121459126,3,1,3.0,1,1,1,False,True
-0.41635117002330585,3.0,1.0,-1.0567177789384747,1,0,3.0,0,5,2,False,False
-0.9121117144785618,3.0,3.0,-0.6837836900906262,1,2,5.0,0,4,0,True,False
0.07940937443194998,3.0,2.0,-1.1692119703700083,3,0,3.0,0,4,2,False,True
1.1948705994562756,4.0,8.0,1.1179058511992712,1,1,3.0,0,3,1,False,True
-0.2924110339094919,5.0,4.0,-0.7895440742885822,3,2,3.0,1,3,0,False,False
0.9469903272286477,4.0,1.0,0.05495457406363537,1,1,3.0,0,2,1,False,False
1.8145712800253455,5.0,3.0,-0.958087308281954,1,0,3.0,0,3,2,False,True
-1.0360518505923757,4.0,7.0,0.11615299862762112,3,2,5.0,1,2,0,True,False
-0.04453076168186398,4.0,7.0,0.32331659763710036,3,2,5.0,0,1,0,True,False
-1.0360518505923757,4.0,3.0,-0.46869796492399673,1,0,4.0,0,3,2,False,True
-0.2924110339094919,5.0,2.0,-0.7772647787449993,1,0,3.0,0,2,2,False,False
0.8230501911148338,2.0,1.0,-0.5712894986590926,1,2,5.0,0,5,0,False,True
-0.6642314422509338,3.0,2.0,-0.23737188113520918,3,2,3.0,0,1,0,True,False
0.5751699188872058,5.0,6.0,-0.0452603218243154,2,0,5.0,1,5,2,True,False
1.6906311439115316,4.0,1.0,-0.5869356978194643,1,2,3.0,0,3,0,False,False
-1.1599919867061896,3.0,1.0,-0.9836361651387635,1,0,4.0,1,4,2,False,False
-1.0360518505923757,4.0,3.0,2.80789341367335,1,4,5.0,1,1,4,False,True
0.20334951054576395,3.0,4.0,-1.2258551723936326,1,0,3.0,1,3,2,False,False
-0.7881715783647478,0.0,1.0,-0.7024006865599294,3,2,3.0,0,4,0,True,False
-0.16847089779567795,4.0,3.0,-0.04090315243788276,3,0,4.0,0,5,2,False,True
-0.7881715783647478,4.0,6.0,-0.46037973245898894,1,0,3.0,0,5,2,True,False
-0.5402913061371198,5.0,2.0,-0.20390089812124934,1,0,4.0,0,1,2,False,False
-0.7881715783647478,4.0,3.0,2.6090480471288786,3,4,3.0,0,3,4,True,False
1.0709304633424617,4.0,2.0,-1.2193194183139837,1,0,3.0,1,3,2,False,True
-0.7881715783647478,5.0,8.0,-0.28114162815346433,1,2,3.0,0,5,0,True,False
0.07940937443194998,3.0,1.0,-1.2676443878726003,2,0,3.0,0,4,2,True,False
2.434271960594415,4.0,6.0,-0.4661232739229229,1,0,3.0,0,5,2,True,False
-0.16847089779567795,4.0,2.0,1.1046362898860447,1,1,4.0,0,3,1,False,True
1.0635302321177853,3.0,3.1761167561801584,0.10259740220662954,1,1,3.0,0,3,1,False,False
-0.7845284267566962,4.0,2.0,-0.4255994584520976,1,0,5.0,0,3,2,False,True
-0.9380114426200453,4.0,5.395515169849015,0.006206276459538522,3,2,3.0,0,1,0,False,True
2.265357950041922,4.0,2.0,0.6131712674135783,1,1,5.0,1,3,0,True,False
-0.41635117002330585,5.0,5.0,-0.47008433700149804,3,2,3.0,1,3,0,True,False
-0.5402913061371198,4.0,2.0,-0.6313345913899004,1,0,3.0,1,1,2,True,False
-0.5359568737415044,4.344990661167891,2.0,-0.2592287149864489,1,2,3.0,1,5,0,False,True
0.8220751932713324,3.9921333163406723,1.9921333163406723,1.7257441189579201,1,1,3.0,1,5,1,False,False
-0.4147376801816237,3.716145471391355,4.0,-0.3457187009731685,3,0,3.0,0,3,2,True,False
-0.6895455769673159,3.6408489703337685,3.0,-0.8957501909494336,1,0,5.0,1,3,2,False,True
-0.015738762066838996,4.0,2.0,-1.369748829050509,1,0,4.0,0,4,2,False,True
0.32728964665957794,6.0,7.0,-0.01792898658214701,1,2,4.0,0,4,0,True,False
-0.4386591946476902,5.16400193621879,2.8359980637812097,0.1745689876506329,3,2,3.0,0,1,0,False,True
1.5666910077977176,4.23579209395921,2.0,-1.1865249965389073,2,0,3.7642079060407903,0,1,2,True,False
-0.8694764616154056,3.7760002070354295,5.0,-0.4809233040242815,3,0,3.0,0,3,1,True,False
1.100983649080715,3.0,2.0,0.07495674781956004,1,1,3.0,0,3,1,True,False
-0.6160351268270844,3.3981446163379916,7.0,-1.277162038743264,1,0,4.203710767324017,0,5,2,True,False
1.6122339841259588,3.3674594667736937,2.3674594667736937,-0.201025974621994,1,2,3.0,1,5,0,False,False
-0.19998921222339877,4.0,3.0,-0.6981030261483915,1,0,3.0,0,5,2,False,True
-0.16847089779567795,3.0,2.0,-0.739819393884156,1,0,5.0,1,3,2,True,False
1.3700018755751737,3.413031174647697,1.413031174647697,-0.6649431588784536,2,0,4.0,1,3,2,True,False
0.9384220002987509,3.9308672138133804,3.9308672138133804,-0.3124875775900593,3,1,3.0,0,5,1,True,False
-0.6642314422509338,4.0,3.0,0.02880689383800991,1,0,3.0,0,4,2,False,True
-0.16847089779567795,3.0,2.0,-1.1220753395902823,1,0,5.0,1,3,2,True,False
-0.04141936907478816,3.0,2.0,-1.1506470057239595,1,0,3.0,1,4,2,True,False
-0.30118797879701764,4.407081600168218,7.0,0.7501872688659557,3,1,3.592918399831782,0,1,1,True,False
-0.6642314422509338,4.0,2.0,-0.13794919786297344,1,2,3.0,1,5,0,True,False
1.1127452279440748,3.33737872099168,1.3373787209916796,-0.9268188871063832,3,2,3.0,1,5,0,True,False
0.3449692644126599,3.0,2.904738492045374,-0.19948726220157567,3,2,4.904738492045373,0,2,0,True,True
-0.17928597936678625,4.0,3.0,-0.3452102306469588,3,0,3.0,1,4,2,False,True
1.0945618179723222,3.0,2.0,-1.2131646329783667,1,0,3.0,0,4,2,True,False
0.5751699188872058,5.0,6.0,-0.31948435039502965,2,0,5.0,1,5,2,True,False
2.292730621461749,1.8579862539227059,5.8579862539227054,0.19946870057547,3,2,3.0,1,4,0,False,True
0.07940937443194998,3.0,2.0,-1.4926327707356677,1,0,3.0,1,5,2,False,True
-0.5841228013787814,3.5884126333406057,7.588412633340606,-0.15428101593198665,1,0,3.0,0,3,2,False,True
-0.39028802694904113,4.401286019899892,2.0,0.21564360117357495,3,0,5.0,0,5,1,True,False
-0.7881715783647478,5.6033402236564385,6.793319552687124,-0.46788632846789524,1,0,3.0,1,3,2,True,True
-0.39340498177325567,4.237027857108336,2.0,-0.4331028967827239,1,0,3.0,1,1,2,True,False
1.6248620722867477,5.0,2.0,-1.404806605596373,2,0,3.0,0,1,2,True,True
-0.7881715783647478,4.0,3.4651613213569896,2.861820509297129,1,4,3.8837096696607527,1,2,4,True,True
0.1916779915213106,4.557975626217143,6.0,-0.35350387726625265,1,0,5.0,0,5,2,True,False
1.6086101985365493,4.0,2.669110637010828,-0.8440947301040216,3,0,3.330889362989172,1,1,2,False,True
0.9469903272286477,4.0,4.0,0.24191555149119642,3,1,3.0,0,5,1,True,False
-0.58126710478078,4.0,2.6693904014593612,-0.36677017896102165,1,0,5.0,0,3,2,False,True
2.0443864633452367,3.8542434317552483,2.8542434317552483,-0.6697402673716525,1,0,4.0,1,3,2,True,False
-1.0360518505923757,4.0,2.0,-0.5564355121144359,1,0,3.0,0,1,2,False,True
-0.6274305134787063,5.587884371110387,8.0,0.25485538149070475,3,2,4.412115628889613,0,3,0,False,True
-1.0360518505923757,4.0,2.0,-0.5564355121144359,1,0,3.0,0,1,2,False,True
0.6653053780821246,4.0,7.0,-0.09344509488472592,3,2,5.0,0,3,0,False,True
0.4223199117532733,6.0,7.281498504167509,-0.09049956263614742,3,2,3.0,1,1,0,True,False
-0.6343268166789793,4.620641410077576,7.379358589922424,-0.15614493688163728,1,0,3.0,0,4,2,False,True
0.004358892751335067,3.394461842355117,5.394461842355117,-0.22547618953558618,1,2,5.0,0,3,0,True,False
-0.32792433160342965,1.7134641060800033,2.0,-1.3190757327648377,1,0,5.0,1,3,2,True,False
0.1538398602380977,4.0,2.5335119252996954,0.3936068360331135,3,1,3.0,0,4,1,False,True
1.6523016627032003,4.7817903298450295,2.0,-1.2269063843002874,1,0,3.0,1,3,2,False,True
-0.08104531124868791,3.7053855941122036,4.705385594112204,0.16733156063812665,3,2,3.0,1,5,0,False,False
-0.7195544330566426,4.0,3.4463686465125853,-0.5002376811208396,1,0,3.0,0,4,2,False,True
0.8796740655441779,3.864216177674169,6.864216177674169,0.04589914300974307,3,2,4.864216177674169,0,3,0,False,True
-0.5662318219522544,3.0,1.5581402495938628,-1.130204762061961,3,0,4.441859750406137,0,5,2,True,True
-0.9889195880743894,3.0,2.0,-1.3033432747058349,3,0,3.5399058395022127,1,5,2,False,True
0.32728964665957794,3.0,2.0,2.1784804904877624,1,4,3.0,0,4,4,True,False
-0.9104624406527592,3.0133070196428386,7.013307019642839,0.3435067735324394,1,0,3.0,1,3,2,True,False
-0.9425937519729372,4.877029191470373,2.877029191470373,2.3201431636501506,3,2,5.0,0,4,0,True,False
1.4614599699403912,3.0,2.0,0.24301405504707382,1,1,3.0,0,3,1,False,False
-0.27959640782075484,3.0,3.948303162758473,-1.2531851176462874,1,0,5.0,1,3,2,False,True
-0.8228755518969575,4.0,3.0,-0.6971405980982087,3,0,3.6400029668369136,1,5,2,False,True
-0.9650455254936925,4.0,6.77529882302732,-1.0065918777391922,2,0,3.44940235394536,1,2,2,True,False
1.3981298354393505,4.0,2.0,-1.2619873861814725,3,0,4.0,1,1,2,False,True
-0.2704598515849582,3.0,2.0,-1.186913613379901,2,0,3.0,0,1,2,True,False
0.32728964665957794,2.8966910428759842,2.0,-0.031792707357159965,3,2,3.0,0,3,0,True,False
0.08890895180032488,4.415329299557412,3.0,-0.4865827049165309,3,0,4.415329299557412,0,5,2,False,True
1.2255047015173046,4.0,2.6882078658665955,-0.7131294647115434,1,0,4.0,0,1,2,True,False
-0.04453076168186398,4.0,1.0,-1.2327870327811392,1,0,5.0,1,3,2,False,True
-0.9765733409792321,4.479897081592073,7.479897081592073,-0.930941852639612,1,0,5.0,0,3,2,False,True
-0.31697917250665075,3.314032264017016,1.685967735982984,-1.3003877477702297,3,0,3.0,0,5,2,False,True
-0.6685395493733696,3.9826202098145203,7.0,-0.1851831462652606,1,0,5.0,0,5,2,True,False
1.6067398654175542,5.323130657070278,2.3231306570702785,-1.1491146143711628,2,0,3.0,0,1,2,True,False
-0.5402913061371198,4.0,3.0,-0.23301471174877653,1,0,3.0,1,3,2,True,False
0.39165505885636726,4.419887770304532,2.0,-0.1763636680148551,1,0,5.0,0,4,2,False,True
-0.19997952683165043,3.7457754201025066,4.745775420102507,-0.4932552882105534,1,0,5.0,1,3,2,False,True
0.7530004482443714,4.0,1.5217300466362131,-0.12815640892011415,1,0,3.521730046636213,1,5,2,True,False
2.558212096708229,4.0,2.0,0.35757979326677525,1,2,5.0,1,3,0,True,False
1.1948705994562756,2.0,2.0,-0.43129614201167493,2,0,5.0,0,1,2,True,False
0.6827904103185786,6.0,7.748516976386703,0.13160961866355073,3,2,3.0,1,1,0,True,False
2.0460028799943144,3.8672853461807226,2.8672853461807226,-0.6602400217465613,1,0,4.0,1,3,2,True,False
0.2739176669917958,4.0,2.8564576379606073,0.5031710302517848,3,1,3.0,0,4,1,False,True
1.6980898870914765,4.060180208073159,2.060180208073158,-0.19571282514069316,3,1,5.0,0,3,1,False,False
-0.201575442212599,3.7328989183413417,2.7328989183413417,-0.708024956124844,3,0,3.0,1,1,2,True,False
1.8749481824059466,1.0,5.0,0.7020517152495279,3,2,3.837618105337679,1,3,2,False,True
1.1948705994562756,4.0,2.0,-1.2145661426196936,3,0,4.0,1,1,2,True,False
-0.5831563276349576,5.0,8.0,-0.5331368393530738,1,0,5.0,0,3,2,True,True
-0.7881715783647478,3.0,5.156163844792174,-1.4234456430336984,1,0,5.0,0,4,2,True,True
1.3478822941930404,3.2345612933348287,2.2345612933348287,-0.8997177884421355,3,0,4.0,1,4,2,False,True
-1.1599919867061896,3.963346832820399,2.0,-1.2544383113371491,3,0,4.0,1,4,2,False,True
-0.5719340315627065,3.0,1.0,-0.7663798992254092,3,1,4.255306524728432,1,4,1,False,True
0.9907995213208793,3.6616323503711468,3.3383676496288532,0.49326808182389725,1,1,3.0,0,3,1,False,False
-0.6615830011027786,4.02136871259947,2.0213687125994695,-0.5226488076281841,3,2,3.0,1,1,0,False,True
1.9385114161391594,3.0,2.0,-1.2920049258058373,1,0,4.0,1,3,2,True,False
-0.9012570430205001,3.0,7.0,0.3238085383712609,1,0,3.0,0,3,2,True,True
-1.1599919867061896,5.0,1.0,-1.2535826139436586,1,0,4.0,1,1,2,False,True
-0.6851925461759933,3.0,1.8308771913417055,-1.0993354819899575,1,0,5.0,0,3,2,False,True
1.4427508716839037,3.0,2.0,-1.2216960561611288,1,0,3.0,0,5,2,True,False
-0.20634180950359152,3.0,7.0,-0.1135432668556407,1,0,3.0,0,3,1,True,True
1.4427508716839037,6.0,5.0,-0.06110457413861592,3,2,3.0,1,3,0,True,False
-0.543073531852361,4.0,3.0,-0.5384633236610417,3,0,4.0,1,4,2,False,True
0.9570694121383481,4.081322203006495,1.0813222030064957,-1.1505745620162575,1,0,3.0,1,5,2,True,False
1.1200532370711014,3.600609542546236,2.0,-0.19118151603974776,1,2,3.0,0,4,0,True,False
-0.7881715783647478,5.0,3.0,-0.5531191487503151,2,0,3.0,0,3,2,False,True
-1.1385303743838198,0.8268388837118774,2.1731611162881226,-0.3003815273680789,1,0,3.8268388837118774,0,3,1,False,True
-0.8708361189646379,5.333028483009093,2.333028483009093,2.4804875383652343,3,4,3.0,0,3,4,True,False
0.06027667694388794,5.0,3.0,-0.3523606403333591,1,0,3.422814763288252,1,4,2,False,True
0.7911812577055114,2.6514263327580294,6.34857366724197,-1.1877122552011996,1,0,3.0,1,2,2,True,False
-1.1205077714169598,4.0,2.1592874452428052,-1.1758711386627558,3,0,4.0,1,5,2,False,True
0.8230501911148338,1.0,2.0,-1.149208601823204,1,0,5.0,0,1,2,False,True
1.7583567749133096,4.0,3.6362231072362388,1.5510161327267582,3,2,3.0,1,5,0,False,True
0.07940937443194998,3.133561332472355,2.0,-1.4701483640674522,1,0,3.133561332472355,1,5,2,False,True
0.07858355354124352,5.0,3.0,0.9519208623266493,2,0,3.0,0,5,1,True,True
-0.6642314422509338,4.0,3.0,-0.5033422342465711,3,0,3.0,1,5,2,False,True
1.7018454575412172,3.0904816952870506,2.0904816952870506,0.4157661611511746,1,1,3.0,0,3,1,False,False
-0.11609022569019345,3.288685595530638,4.711314404469362,-0.5192688816766738,1,2,5.0,0,3,0,True,True
-0.2788879712971168,5.10910963176575,2.1091096317657496,-0.41001378046152653,1,2,3.0,1,5,0,False,True
-0.7075470761938211,3.3494883522082843,1.0,-1.177926421227957,1,0,3.0,1,2,2,False,False
-0.26330875770176887,3.0,2.0,-0.9161965435754801,1,0,3.0,0,5,2,False,True
1.6998430154888584,4.074325169119288,4.074325169119288,-0.4666445553654437,1,2,3.0,1,4,0,True,False
-0.9664188547341728,4.0,5.0,0.17614416564069668,3,0,3.0,0,3,2,True,False
-0.9121117144785618,4.0,1.0,0.1692363813478701,1,1,3.0,0,5,1,True,False
-0.5100229333988839,3.8778911590413276,3.1221088409586724,-0.33047639727881006,1,0,3.0,1,3,2,True,False
-0.9574252899711312,5.0,8.0,-0.4540834165031351,2,0,3.0,1,2,2,True,True
1.954759890454097,4.131099374459429,5.131099374459429,-1.1388734952113695,1,0,4.0,1,4,2,False,True
0.62173078891961,4.0,2.0,-0.14109430295387895,1,0,4.0,1,5,2,True,False
1.6538371256145212,5.703130725439719,2.703130725439719,-0.8723075545111744,2,0,3.0,0,1,2,True,False
-0.4598449045781154,4.649074658794393,3.0,0.4245596680732364,3,2,3.350925341205607,0,3,0,False,True
-1.1599919867061896,3.0,2.0,-1.1780167986195114,3,0,4.0,1,4,2,False,True
-0.5674029023041929,5.369791251670856,2.0,-0.3358041881727891,3,0,3.739582503341712,0,3,2,False,True
2.083583913540478,4.0,3.0,0.6877201896669545,3,1,3.6098318054986946,1,5,0,False,True
-0.5943987449035445,3.563438927348459,1.5634389273484588,-1.215660722608835,1,0,3.0,1,2,2,False,False
0.4458560317309154,4.0,2.3804197042327977,-0.0029481340184503266,1,2,3.0,0,3,0,True,False
0.32728964665957794,1.5484997216514769,2.0,-1.1545560369792804,3,0,4.0,0,5,2,False,True
0.4229570298811711,5.0,2.0,-1.2505842339111597,1,0,5.0,1,3,2,True,False
1.5103833789195562,4.0,5.5456868884954735,0.8845939229232468,1,1,3.5456868884954735,0,3,0,True,False
-0.8845849493781365,3.4444194527512018,1.4444194527512015,-0.5274525014516276,3,2,3.0,1,3,0,False,True
